race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
1220230901010001,2023-09-01,aomori,1,1,3,2,421.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,4,2,1025.1,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,5,2,846.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,6,2,5565.0,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,7,2,129.1,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,2,3,982.0,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,4,3,892.1,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,5,3,263.2,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,6,3,2486.5,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,7,3,69.7,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,2,4,739.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,3,4,480.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,5,4,1007.4,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,6,4,5312.0,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,7,4,187.2,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,2,5,1052.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,3,5,180.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,4,5,1243.2,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,6,5,3541.3,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,7,5,112.5,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,2,6,3158.5,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,3,6,503.7,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,4,6,2717.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,5,6,1947.7,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,7,6,418.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,2,7,581.4,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,3,7,166.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,4,7,773.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,5,7,333.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,1,6,7,3158.5,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,3,1,465.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,4,1,411.4,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,5,1,878.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,6,1,5843.2,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,7,1,638.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,1,3,927.5,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,4,3,135.1,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,5,3,211.7,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,6,3,2782.5,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,7,3,480.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,1,4,789.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,3,4,150.7,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,5,4,376.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,6,4,4173.7,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,7,4,551.2,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,1,5,1180.4,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,3,5,124.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,4,5,223.0,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,6,5,3541.3,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,7,5,679.4,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,1,6,3541.3,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,3,6,360.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,4,6,414.4,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,5,6,1460.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,7,6,3652.0,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,1,7,859.3,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,3,7,376.9,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,4,7,327.3,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,5,7,660.2,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,2,6,7,7304.1,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,3,2,1,218.8,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
1220230901010001,2023-09-01,aomori,1,3,4,1,225.6,2023-09-01 15:45,confirmed,https://keirin.kdreams.jp/aomori/racedetail/1220230901010001/?kakeshikiType=3rentan&pageType=odds
