race_id,date,venue_slug,race_no,classes,n_players,expected_3rentan,true_line,n_lines,line_quality,line_source_url,parsed_3rentan,odds_quality,odds_snapshot_at,odds_snapshot_kind,bet_close_time,price_quality,price_usable,odds_source_url,context_quality,enriched_at
5120230401030005,2023-04-01,fukui,5,"A1,A2",7,210,7-4-3/2-5/1/6,4,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_5.html,210,full,2023-04-03 12:27,confirmed,12:22,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401030005/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:30:52
5120230401030006,2023-04-01,fukui,6,"A1,A2",7,210,1/7/5/2/6/4/3,7,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_6.html,210,full,2023-04-03 12:57,confirmed,12:52,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401030006/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:31:05
5120230401030007,2023-04-01,fukui,7,"A1,A2",7,210,5/6/4/2/7/3/1,7,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_7.html,210,full,2023-04-03 13:30,confirmed,13:23,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401030007/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:31:21
5120230401010008,2023-04-01,fukui,8,"A1,A2",7,210,5-1-2-6/3-7-4,2,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_8.html,210,full,2023-04-01 14:00,confirmed,13:54,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401010008/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:31:37
5120230401020008,2023-04-01,fukui,8,"A1,A2",7,210,5-1-2-6/3-7-4,2,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_8.html,210,full,2023-04-02 14:00,confirmed,13:54,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401020008/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:31:53
5120230401030008,2023-04-01,fukui,8,"A1,A2",7,210,5-1-2-6/3-7-4,2,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_8.html,210,full,2023-04-03 14:00,confirmed,13:54,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401030008/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:32:09
5120230401010009,2023-04-01,fukui,9,"A1,A2",7,210,7-1-4/2-6/5-3,3,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_9.html,210,full,2023-04-01 14:36,confirmed,14:28,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401010009/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:32:24
5120230401020009,2023-04-01,fukui,9,"A1,A2",7,210,7-1-4/2-6/5-3,3,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_9.html,210,full,2023-04-02 14:36,confirmed,14:28,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401020009/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:32:37
5120230401010010,2023-04-01,fukui,10,"A1,A2",7,210,2-5-7-1/6-3-4,2,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_10.html,210,full,2023-04-01 15:09,confirmed,15:02,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401010010/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:32:53
5120230401020010,2023-04-01,fukui,10,"A1,A2",7,210,2-5-7-1/6-3-4,2,full,https://sp.oddspark.com/keirin/yosou/fukui/2023/0401_10.html,210,full,2023-04-02 15:09,confirmed,15:02,confirmed,True,https://keirin.kdreams.jp/fukui/racedetail/5120230401020010/?kakeshikiType=3rentan&pageType=odds,full,2026-09-04T12:33:10
