race_id,date,venue_slug,race_no,classes,n_players,expected_3rentan,true_line,n_lines,line_quality,line_source_url,parsed_3rentan,odds_quality,odds_snapshot_at,odds_snapshot_kind,bet_close_time,price_quality,price_usable,odds_source_url,context_quality,enriched_at
1320220901010001,2022-09-01,iwakitaira,1,"A1,A2",7,210,2-4/3-5/7-1-6,3,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901.html,210,full,2022-09-01 15:42,confirmed,15:35,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901010001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:29:27
1320220901020001,2022-09-01,iwakitaira,1,"A1,A2",6,120,2-4/3-5/1-6,3,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901.html,120,full,2022-09-02 15:42,confirmed,15:35,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901020001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:29:41
1320220901030001,2022-09-01,iwakitaira,1,"A1,A2",6,120,2-4/3-5/1-6,3,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901.html,120,full,2022-09-03 15:45,confirmed,15:35,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901030001/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:29:57
1320220901010002,2022-09-01,iwakitaira,2,"A1,A2",7,210,2-4-1-7/5-3-6,2,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_2.html,210,full,2022-09-01 16:09,confirmed,16:00,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901010002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:30:13
1320220901020002,2022-09-01,iwakitaira,2,"A1,A2",7,210,2-4-1-7/5-3-6,2,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_2.html,210,full,2022-09-02 16:06,confirmed,16:00,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901020002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:30:27
1320220901030002,2022-09-01,iwakitaira,2,"A1,A2",7,210,2-4-1-7/5-3-6,2,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_2.html,210,full,2022-09-03 16:09,confirmed,16:00,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901030002/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:30:42
1320220901010003,2022-09-01,iwakitaira,3,"A1,A2",7,210,1-5-4/2/3-7/6,4,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_3.html,210,full,2022-09-01 16:33,confirmed,16:25,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901010003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:30:57
1320220901020003,2022-09-01,iwakitaira,3,"A1,A2",7,210,1-5-4/2/3-7/6,4,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_3.html,210,full,2022-09-02 16:33,confirmed,16:25,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901020003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:31:11
1320220901030003,2022-09-01,iwakitaira,3,"A1,A2",7,210,1-5-4/2/3-7/6,4,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_3.html,210,full,2022-09-03 16:33,confirmed,16:25,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901030003/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:31:26
1320220901010004,2022-09-01,iwakitaira,4,"A1,A2",7,210,1-7/2/3-4-5/6,4,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_4.html,210,full,2022-09-01 16:57,confirmed,16:50,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901010004/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:31:40
1320220901020004,2022-09-01,iwakitaira,4,"A1,A2",7,210,1-7/2/3-4-5/6,4,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_4.html,210,full,2022-09-02 16:57,confirmed,16:50,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901020004/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:31:56
1320220901030004,2022-09-01,iwakitaira,4,"A1,A2",7,210,1-7/2/3-4-5/6,4,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_4.html,210,full,2022-09-03 16:57,confirmed,16:50,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901030004/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:32:11
1320220901010005,2022-09-01,iwakitaira,5,A1,7,210,1-5/6-2-4/7-3,3,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_5.html,210,full,2022-09-01 17:24,confirmed,17:15,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901010005/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:32:27
1320220901020005,2022-09-01,iwakitaira,5,"A1,A2",7,210,1-5/6-2-4/7-3,3,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_5.html,210,full,2022-09-02 17:21,confirmed,17:15,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901020005/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:32:42
1320220901030011,2022-09-01,iwakitaira,11,"A1,A2",7,210,5-1-6/2-4/7-3,3,full,https://sp.oddspark.com/keirin/yosou/iwakitaira/2022/0901_11.html,210,full,2022-09-03 20:00,confirmed,19:52,confirmed,True,https://keirin.kdreams.jp/iwakitaira/racedetail/1320220901030011/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:32:55
8420220901030006,2022-09-01,takeo,6,"A1,A2",5,60,1/2/3/4/5,5,full,https://sp.oddspark.com/keirin/yosou/takeo/2022/0901_6.html,60,full,2022-09-03 10:19,confirmed,10:12,confirmed,True,https://keirin.kdreams.jp/takeo/racedetail/8420220901030006/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:33:10
8420220901030007,2022-09-01,takeo,7,"A1,A2",6,120,1/2/3/4/5/6,6,full,https://sp.oddspark.com/keirin/yosou/takeo/2022/0901_7.html,120,full,2022-09-03 10:43,confirmed,10:35,confirmed,True,https://keirin.kdreams.jp/takeo/racedetail/8420220901030007/?kakeshikiType=3rentan&pageType=odds,full,2026-09-03T22:33:25
