race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
8620250201010001,2025-02-01,beppu,1,1,3,2,79.0,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,4,2,94.8,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,5,2,29.2,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,6,2,496.3,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,7,2,59.8,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,2,3,163.8,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,4,3,112.3,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,5,3,9.7,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,6,3,122.3,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,7,3,22.3,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,2,4,186.1,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,3,4,81.3,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,5,4,24.2,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,6,4,502.6,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,7,4,51.6,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,2,5,104.7,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,3,5,17.6,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,4,5,57.9,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,6,5,162.5,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,7,5,6.8,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,2,6,442.5,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,3,6,57.6,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,4,6,331.4,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,5,6,52.2,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
8620250201010001,2025-02-01,beppu,1,1,7,6,111.3,2025-02-01 09:01,confirmed,https://keirin.kdreams.jp/beppu/racedetail/8620250201010001/?kakeshikiType=3rentan&pageType=odds
