race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
8520250501010001,2025-05-01,sasebo,1,1,3,2,543.2,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,4,2,108.3,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,5,2,1226.2,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,6,2,1303.0,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,7,2,39.5,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,2,3,573.8,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,4,3,57.5,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,5,3,1178.8,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,6,3,1337.3,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,7,3,28.4,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,2,4,351.8,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,3,4,204.6,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,5,4,397.7,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,6,4,889.8,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,7,4,2.4,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,2,5,1175.7,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,3,5,614.7,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,4,5,67.4,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,6,5,2394.6,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,7,5,59.1,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,2,6,730.6,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,3,6,818.2,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,4,6,241.1,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,5,6,2357.6,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,7,6,110.8,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,2,7,227.3,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,3,7,137.5,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,4,7,8.0,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,5,7,376.7,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,1,6,7,638.7,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,2,3,1,1349.1,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,2,4,1,1030.1,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
8520250501010001,2025-05-01,sasebo,1,2,5,1,5139.0,2025-05-01 08:41,confirmed,https://keirin.kdreams.jp/sasebo/racedetail/8520250501010001/?kakeshikiType=3rentan&pageType=odds
