race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
4220221101010001,2022-11-01,nagoya,1,1,3,2,196.0,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,4,2,408.2,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,5,2,836.8,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,6,2,3252.9,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,7,2,84.0,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,2,3,176.2,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,4,3,614.8,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,5,3,413.2,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,6,3,2345.1,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,7,3,86.7,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
4220221101010001,2022-11-01,nagoya,1,1,2,4,223.3,2022-11-01 09:04,confirmed,https://keirin.kdreams.jp/nagoya/racedetail/4220221101010001/?kakeshikiType=3rentan&pageType=odds
